frequency_hz,swr,resistance_ohm,reactance_ohm,return_loss_db
55865000,1.0017959224870623,50.071524977848455,0.05426398662189183,60.9426442385156
55893750,1.0018304542464225,50.07335359011988,0.05470483899405897,60.77736828272192
55922500,1.0018526025510242,50.07232726098481,0.05784142271024099,60.67299678509467
55951250,1.0018777910508632,50.07486704901077,0.05662884047266454,60.55580593063458
55980000,1.0018945909619938,50.07644309816111,0.05591837171457579,60.47851489843144
56008750,1.0018749587371873,50.075520015318276,0.055517609476669894,60.568904650879
56037500,1.0018714344551756,50.07439838286222,0.05672033754702734,60.58523122857197
56066250,1.0018852156734372,50.0750191332116,0.05704219619355651,60.521562609191534
56095000,1.001899245173126,50.07537545740421,0.05773079834611722,60.45722368971874
56123750,1.0018489444526648,50.073691639518565,0.055792752813870826,60.69014878832017
56152500,1.0018820777640722,50.07497885054891,0.056836017252273364,60.53601855505658
56181250,1.0018832755438427,50.0747371136619,0.0572515694019234,60.530497692535675
56210000,1.001879139576327,50.07666558968249,0.05428861773140903,60.54957629587554
56238750,1.0018293335099546,50.072440738242925,0.0558150025038126,60.78268317840973
56267500,1.0018698742979932,50.07493206560705,0.055883999057883986,60.592468637552486
56296250,1.0018629639662473,50.07541744776094,0.05464178159176457,60.62459780147341
56325000,1.0018409996774793,50.07275124112907,0.05636658596398157,60.7275173472659
56353750,1.0018435826600092,50.07366759136631,0.05537994658116541,60.715350509631556
56382500,1.0018350077083604,50.07476310592964,0.05315784449190075,60.75580773792379
56411250,1.0018193506015882,50.07205553844877,0.05549744699118773,60.8301696866348
56440000,1.001917754267081,50.076569071988615,0.05768955797895075,60.37306546884896
56468750,1.001888014334189,50.076102027474505,0.055827605194706316,60.50868984303755
56497500,1.0018571121834046,50.07482132555704,0.054962071193672385,60.6518987237168
56526250,1.0019120073764276,50.07689461187592,0.05677355466215309,60.399108420544316
56555000,1.0018550854600796,50.074981033877386,0.05457240320987018,60.66137428317226
56583750,1.0018522260306104,50.0747018755487,0.05471212397724519,60.67476063916864
56612500,1.0018862239039645,50.07429698891104,0.05806035922793337,60.51692293252901
56641250,1.001890623142294,50.077439328516824,0.05418709375252815,60.49670751479414
56670000,1.0018561427634263,50.07504128186597,0.054579448297763004,60.65642977038479
56698750,1.001821560958564,50.071881204670575,0.05590281015395223,60.81963306178305
56727500,1.0019019708771841,50.07604638826424,0.05707223813528801,60.444778887246855
56756250,1.001894531711847,50.076884111582444,0.0553060883061927,60.47878628219648
56785000,1.0018773790531124,50.07422083760746,0.05743858881936877,60.557710084390166
56813750,1.0018181674567161,50.07163952839193,0.055936849401112196,60.83581492555048
56842500,1.0018545803222911,50.0735157076766,0.056487282575456384,60.66373757195991
56871250,1.0018860867370882,50.07639574845929,0.05526136291811403,60.51755400134701
56900000,1.0018944769911102,50.07632863032276,0.05606472195527192,60.479036927426186
56928750,1.0018607102647556,50.07535009353366,0.05454277452817445,60.6351020494025
56957500,1.0018639183604907,50.07522221051481,0.054990742722546705,60.620153310893336
56986250,1.001890080829368,50.07501291138948,0.057450866273722145,60.4991970100178
57015000,1.0019050257981659,50.07536454470591,0.058218484343943465,60.43085217068552
57043750,1.0018644295705492,50.074501693516126,0.05600441220892354,60.617773608485294
57072500,1.0018852718423785,50.07652443301416,0.055013538450678266,60.52130406555549
57101250,1.0019019967155296,50.0755305143083,0.05775454269735488,60.4446610020208
57130000,1.0018763842560339,50.07415075019965,0.05744784562144532,60.56230952018101
57158750,1.0018853879499818,50.0760945257454,0.055615809224163544,60.52076965083523
57187500,1.0018665942090361,50.07490620910038,0.055644327085501266,60.60770436579801
57216250,1.0019372414510073,50.07788818250853,0.05755118285842428,60.28533411317163
57245000,1.0019086195311655,50.077183939221385,0.056092723262776846,60.41449771577172
57273750,1.0018939087205265,50.0751553526458,0.057579517110369925,60.48164028706432
57302500,1.001872471686295,50.07660073465564,0.05380264244630678,60.5804229613033
57331250,1.0018561654501528,50.075628147979344,0.05376620300058163,60.656323706082375
57360000,1.0019054462159445,50.07843296941848,0.054055817221630664,60.428937328082704
57388750,1.0019315147966183,50.077241163341114,0.05794028425391885,60.31102353820452
57417500,1.0018626430359074,50.07408401768588,0.056407959082301395,60.62609284461223
57446250,1.0019332618096708,50.07804953490878,0.056996065344162176,60.30317847085882
57475000,1.0018698245996325,50.07379865587779,0.05736664881911692,60.59269928246934
57503750,1.0019087349139797,50.07749135407814,0.05567764098883132,60.41397313945869
57532500,1.0019201001706488,50.076703415095245,0.057706122325199435,60.36245707771784
57561250,1.0018649774375774,50.07599497508736,0.05401037751751073,60.61522399139814
57590000,1.0018983723959398,50.07648135134929,0.056185686318309086,60.46121232514654
57618750,1.0019148167486238,50.07825846451395,0.055124602791139024,60.386367527675084
57647500,1.0019023995818979,50.07632761575829,0.05673192538472114,60.44282316622297
57676250,1.001935329219131,50.0779689998195,0.05728062097430003,60.29390380656318
57705000,1.0019002987062466,50.0759992822047,0.05699579058323604,60.45241143387674
57733750,1.0019015273813499,50.07723535854594,0.05541656778485329,60.44680254872429
57762500,1.0019022801946391,50.0771600415549,0.05558561439857074,60.44336775825342
57791250,1.0018488328550423,50.0732046893348,0.05642028952549153,60.69067257831256
57820000,1.0019464623642753,50.07783950834331,0.05838764044713398,60.244128963914605
57848750,1.001893329843612,50.075843863104716,0.056622308983237515,60.48429304042834
57877500,1.0019006718905785,50.07816941333753,0.05401746521568806,60.45070746873382
57906250,1.0019325731030162,50.07906644593554,0.055518653155520827,60.30627030193348
57935000,1.0019228531363982,50.07635063142843,0.05839811338248703,60.35002444699187
57963750,1.0019080970214964,50.07698696570453,0.056318258870114116,60.41687365064146
57992500,1.0018911073288497,50.075589896635385,0.05677587474306404,60.49448545338902
58021250,1.0019164112021937,50.07796949726648,0.055669250817878435,60.379144780031034
58050000,1.001888610155058,50.076030886148715,0.05597454688167184,60.505951761585436
58078750,1.0019454017424716,50.07809712300661,0.05795419038401134,60.248858568662556
58107500,1.0018881455266888,50.074552457146424,0.05788896625352477,60.50808687659904
58136250,1.001951216751971,50.0773812476134,0.05938371491929195,60.22295949073701
58165000,1.001991096895291,50.079405477191685,0.060016257546261345,60.047394932340694
58193750,1.00191581933362,50.07736403521026,0.056456533217364234,60.38182519527976
58222500,1.0019034442589019,50.07620654158449,0.056981435026219794,60.438059269189914
58251250,1.0019444001085875,50.07869314158303,0.05705807131234525,60.253327500357514
58280000,1.0019531439858924,50.07842953215272,0.058155625280113046,60.21439295702447
58308750,1.0018520707746161,50.07515472902048,0.05407582646425152,60.67548805860316
58337500,1.001922814448138,50.07823186852318,0.055852564500735065,60.35019904304544
58366250,1.0019121890864402,50.076246576910435,0.057654956726931834,60.39828377378363
58395000,1.0019234263913885,50.07791519985831,0.05634513140352055,60.347437819418765
58423750,1.0019352178156216,50.07852210889372,0.056511412318674924,60.2944033241573
58452500,1.0019378381565702,50.07711333127287,0.058633347875572596,60.28266170226223
58481250,1.0018828463461917,50.076058654312625,0.05544959519693275,60.53247556625525
58510000,1.0019079792275847,50.07752289566995,0.055569010137686115,60.417409368317735
58538750,1.0019048379165285,50.07612583355096,0.05720502370516515,60.43170803662848
58567500,1.0018758860371864,50.07416031290755,0.05739486884046949,60.56461394814285
58596250,1.0019137454674865,50.07827441837531,0.055008973300149276,60.39122372785851
58625000,1.001896272510494,50.07648078836258,0.05600913076416828,60.47081643249132
58653750,1.0019098412094491,50.07772589798142,0.055445328698365035,60.408945089351164
58682500,1.001902350073829,50.077711355387045,0.05481916768774871,60.443048996049804
58711250,1.0019109308077292,50.078285196542076,0.05474873302894392,60.403995775870875
58740000,1.0019105694351407,50.076932679831025,0.05660092025834273,60.40563693579404
58768750,1.0018969410236438,50.07700412132844,0.05534549853247837,60.46775774348504
58797500,1.001916433602833,50.078942670046416,0.054284026821042324,60.379043349771905
58826250,1.001898176207958,50.076901715713156,0.05559289985115731,60.46210916671314
58855000,1.0018822148559094,50.07678453511719,0.05438661357388962,60.535386486752614
58883750,1.0019292494317953,50.078873181012035,0.05550461850416595,60.321206878325256
58912500,1.0019375047794994,50.0792264051972,0.05571967724309266,60.28415466625588
58941250,1.001922178698087,50.07770960745202,0.05652213490439337,60.35306862000088
58970000,1.0019683339353267,50.079283336076315,0.05827778005756898,60.14716847411237
58998750,1.001914203539945,50.07794363276086,0.055515577319853904,60.38914691709358
59027500,1.0019631957125466,50.07894581697234,0.058302710811915084,60.169849843657744
59056250,1.001918131766008,50.077066099100534,0.057056382290344355,60.3713575074417
59085000,1.0019473795493972,50.07985293884682,0.05568582489218121,60.24004106231391
59113750,1.001932249400191,50.077339551983414,0.05787030449525524,60.307723891594094
59142500,1.0019008035606218,50.07638425613893,0.056521827690502284,60.45010634130271
59171250,1.0019467307988958,50.078675581925225,0.057280237945628976,60.24293234907137
59200000,1.0019018050135213,50.07636223500732,0.05663554038314559,60.44553566410006
59228750,1.001942411193493,50.07989146928182,0.05519522002895416,60.26220816207398
59257500,1.0019427603001454,50.07936627507495,0.05597714742436753,60.26064871509811
59286250,1.001950667256845,50.0790374205092,0.0571168182714418,60.225403542276304
59315000,1.0018924532068414,50.07661439081733,0.055501930948095204,60.48831185001232
59343750,1.0019084199635508,50.07599773367147,0.057671319267045586,60.4154051047178
59372500,1.001964422103964,50.07954411642283,0.057589256219575294,60.1644308583754
59401250,1.0018968909587471,50.076339865179946,0.05625291448215565,60.467986771082856
59430000,1.001964365669685,50.078914411913225,0.0584433886847312,60.164680146941826
59458750,1.0019214299840107,50.07531305486364,0.059614194420377194,60.356449299705886
59487500,1.0019490419620658,50.07837757977189,0.057881348301644375,60.23263658522203
59516250,1.0019028011145716,50.076908851428016,0.05597646471355746,60.44099180219496
59545000,1.0019782703661364,50.0808852404974,0.05690291035548312,60.10347427703444
59573750,1.0019622586065302,50.07937259841105,0.057641450716928645,60.1739928644929
59602500,1.0019832145156824,50.07913066609377,0.059726509749423874,60.081814787155714
59631250,1.0019424559109427,50.07819340738489,0.05757659440239415,60.26200839515462
59660000,1.001922938564637,50.07732406124581,0.05711171491959484,60.34963893077823
59688750,1.001938296038091,50.078412673455155,0.05692506105890367,60.280611588434994
59717500,1.0019742678585457,50.08112514567573,0.056210530340020534,60.12104831690262
59746250,1.001959810162283,50.078818531538815,0.05819024083287572,60.18482698718658
59775000,1.0019389719415026,50.07729997809648,0.058481257250468606,60.27758619150483
59803750,1.0019690010227509,50.07966822560132,0.057807895041952266,60.14422813502635
59832500,1.0020036629648936,50.081664222379636,0.057999207273594075,59.99280393722569
59861250,1.0019350941629805,50.07695030726866,0.05862101120049187,60.29495779883234
59890000,1.0019668266783543,50.079500648305256,0.057853503411351405,60.153815725724485
59918750,1.0019595118526823,50.079005566411055,0.05791115956951344,60.18614790336951
59947500,1.0019957094770637,50.081961284133975,0.056885377784311644,60.02731645453395
59976250,1.0019868773814822,50.08148164119741,0.05680165263563471,60.065803212666474
60005000,1.001985062730955,50.08246363669431,0.055205365334655566,60.073731942256074
60033750,1.0019929670458871,50.080367732129204,0.05888123904614884,60.039248597337846
60062500,1.0019363553114664,50.07869415383774,0.05636948421062329,60.28930430645274
60091250,1.001987068739195,50.08084673745083,0.05771710399224077,60.06496753836266
60120000,1.0019030018808635,50.07716304350616,0.055643098131656146,60.44007626544138
60148750,1.0019325240131451,50.078885384500076,0.05577107107900677,60.30649072464435
60177500,1.0019379517381184,50.08087688630577,0.05333918836828667,60.28215310823394
60206250,1.0019570970726643,50.07815362572168,0.05885420567116082,60.196847975110146
60235000,1.0019595062287918,50.079292278729966,0.05751796563804415,60.18617280791348
60263750,1.002007334407523,50.079719193748616,0.060944049687211115,59.976918706670226
60292500,1.001995940519822,50.07995663661634,0.059686167107623526,60.026311951996114
60321250,1.0019882395555681,50.080000924781196,0.05898105021762505,60.059856244056576
60350000,1.0019452417576176,50.079601027446934,0.0558592446553444,60.249572209211976
60378750,1.0020163474334254,50.08359939957912,0.0563186447418083,59.93804505223119
60407500,1.001993554478252,50.08065128220954,0.058542685655829575,60.03669133402917
60436250,1.0020016017407232,50.082048828280435,0.057274852981323295,60.001735011379964
60465000,1.0019652618544972,50.07981429083137,0.05728663596993017,60.16072225385845
60493750,1.0019752818674024,50.08110096216523,0.0563341905265354,60.11659267921155
60522500,1.0019449861990568,50.07776096799757,0.05836935074275045,60.25071229495585
60551250,1.0018997110500654,50.078191832379396,0.053900537425866916,60.45509535975738
60580000,1.002000773418049,50.081361032952266,0.05817548487454084,60.00532664252652
