frequency_hz,frequency_mhz,swr,return_loss_db,resistance_ohm,reactance_ohm
6818000,6.818,1.7907202488399592,10.95386886280121,75.57226709093675,25.794961187289534
6818375,6.818375,1.789717266565222,10.961771136209785,75.57360478237996,25.74349556092285
6818750,6.81875,1.788647610506867,10.970212919788294,75.51260952122703,25.729435045188136
6819125,6.819125,1.787529954542655,10.979049226801479,75.47502808309358,25.6976269378945
6819500,6.8195,1.785426522300024,10.995722881984824,75.38959262957839,25.64735948553965
6819875,6.819875,1.7846677146025551,11.001751916990782,75.36981429832923,25.62200551003712
6820250,6.82025,1.783667235285724,11.009712563083813,75.35980619028206,25.57805110989327
6820625,6.820625,1.7825473745766425,11.018638569288768,75.30062714269553,25.560237317578174
6821000,6.821,1.7812611357878794,11.028910930512087,75.2567025416201,25.524034393217413
6821375,6.821375,1.7791173551894635,11.046080155499885,75.20363849985212,25.450490270625483
6821750,6.82175,1.7787644381381147,11.048912415627294,75.19817688122001,25.43623248496682
6822125,6.822125,1.7771177809568102,11.062149061762101,75.15018170021109,25.384448369730165
6822500,6.8225,1.7761425638445294,11.070005277404585,75.110678805258,25.361039486903735
6822875,6.822875,1.774916634161787,11.079899137044968,75.06445614717414,25.329351621768165
6823250,6.82325,1.7726324906644892,11.098386820874547,74.97001402941545,25.275740385912457
6823625,6.823625,1.7726290919398189,11.098414381954607,74.98423167639545,25.266252856374646
6824000,6.824,1.7707990487930187,11.113277196631145,74.93506112772788,25.205908377693895
6824375,6.824375,1.7701750080918535,11.11835570062475,74.89478562344536,25.200748370707235
6824750,6.82475,1.76835835494139,11.133169787571212,74.84618691170368,25.14068744485869
6825125,6.825125,1.767236030378667,11.142344280934179,74.79171241492192,25.11961009532999
6825500,6.8255,1.7664338189099498,11.148912506965889,74.80134285678899,25.072662235827377
6825875,6.825875,1.7648469714077788,11.161930953294751,74.73205065515339,25.037793349975455
6826250,6.82625,1.763985132581701,11.169015910246413,74.69594670216225,25.017841886921342
6826625,6.826625,1.7619563335480375,11.18573449512109,74.63132108261273,24.957488550321806
6827000,6.827,1.7611830924975793,11.192121446057637,74.59443192840138,24.942529372347337
6827375,6.827375,1.7601721475286634,11.200484320389336,74.57566054402896,24.90362218927178
6827750,6.82775,1.7588258670912684,11.211643250015037,74.52294140854426,24.870009995658755
6828125,6.828125,1.7578830528116645,11.219473005694237,74.47960160520165,24.850679658367326
6828500,6.8285,1.7557530084924484,11.237208110469943,74.42862560047068,24.77615972524569
6828875,6.828875,1.7553756873056445,11.24035639149877,74.41817100493176,24.763890606586024
6829250,6.82925,1.7538941076163554,11.252737757919029,74.38036006361712,24.713570012413463
6829625,6.829625,1.7528619650215072,11.261381569604392,74.33140757384264,24.69339328304161
6830000,6.83,1.7517698546156826,11.270544036609746,74.28318729819007,24.669677498469166
6830375,6.830375,1.7497811509567904,11.287272246771213,74.18226452949968,24.635064476525294
6830750,6.83075,1.7494815444818441,11.289797316034985,74.20457274693126,24.605220114377953
6831125,6.831125,1.7478742870963144,11.303365167532455,74.16387012165912,24.55038070854958
6831500,6.8315,1.7469503852060897,11.31118119590276,74.11142755343029,24.537959008845878
6831875,6.831875,1.7456364707169876,11.322317856920922,74.07649634062486,24.4942073299348
6832250,6.83225,1.7439814124842985,11.336381596640923,74.01005825361197,24.453837921664565
6832625,6.832625,1.7434083457908873,11.34126046270362,74.02111308353308,24.417437711481522
6833000,6.833,1.7419803864091734,11.35343837361689,73.9565025988122,24.38740228399461
6833375,6.833375,1.7410855969222665,11.361084496820856,73.9200426506929,24.365920726915572
6833750,6.83375,1.739280871830227,11.376541909421103,73.84360941509335,24.32448068626774
6834125,6.834125,1.7383560383358505,11.384481661615142,73.79551319334662,24.309096380556035
6834500,6.8345,1.737423882484113,11.392497063819995,73.7933936381611,24.263124473310917
6834875,6.834875,1.7360749272416727,11.404119232642325,73.73305543502022,24.234236818880152
6835250,6.83525,1.7351152143070845,11.41240428219838,73.69653338897585,24.209464344640516
6835625,6.835625,1.7332667160901765,11.428400811520184,73.64217726021971,24.151225365015197
6836000,6.836,1.7328132986925355,11.432332407063765,73.62167095674883,24.141654498582575
6836375,6.836375,1.7313244261381904,11.44526419132433,73.58689614770005,24.08879844570797
6836750,6.83675,1.7302384165485514,11.45471793085763,73.53646017017216,24.066736517846792
6837125,6.837125,1.7293471374450575,11.462489860462844,73.49718870698509,24.04722496363535
6837500,6.8375,1.7271722498322004,11.48150544032104,73.40702963051922,23.99585746893077
6837875,6.837875,1.72684783697981,11.484348036813405,73.42352366351105,23.968512103785017
6838250,6.83825,1.7251929247699684,11.498873888426733,73.34501776397887,23.935924026202798
6838625,6.838625,1.7245774482588454,11.504286892926368,73.30891418262605,23.928326503149144
6839000,6.839,1.7229891669013295,11.518282471507089,73.27747289701138,23.86818186919063
6839375,6.839375,1.7222969616039487,11.52439420934941,73.25693600931773,23.846450879451506
6839750,6.83975,1.721067793445511,11.535265277098558,73.21242708041254,23.813144179519124
6840125,6.840125,1.7195660922923737,11.548578551712222,73.1440747926926,23.781624132649142
6840500,6.8405,1.71859703160698,11.557188389652605,73.11910782818254,23.748701034744382
6840875,6.840875,1.717402067762433,11.567825548611886,73.07291271694383,23.71821862430547
6841250,6.84125,1.7167253268732403,11.573859602818308,73.05307561085941,23.696796783331305
6841625,6.841625,1.715240374516204,11.58712521775061,72.9992978748515,23.656517477718232
6842000,6.842,1.7140763540776247,11.597548185008186,72.92438752145767,23.646420708328407
6842375,6.842375,1.712561272594211,11.611146841582606,72.88839321883853,23.592927640693144
6842750,6.84275,1.7114578838987038,11.621073335790744,72.86258889587793,23.553682902053037
6843125,6.843125,1.710939276617292,11.625745635884153,72.85091823433501,23.53493095135832
6843500,6.8435,1.7093464367839293,11.640122982597948,72.77475609924956,23.503804443035037
6843875,6.843875,1.708533765895584,11.647474045234663,72.74307636037554,23.483203247956848
6844250,6.84425,1.7068183905189291,11.663025554152773,72.68641220613475,23.433014574985215
6844625,6.844625,1.70606165096571,11.66990125686462,72.6498415123994,23.418455851863676
6845000,6.845,1.7050077838455184,11.679492143657972,72.62854096909061,23.378749623420422
6845375,6.845375,1.703646786269814,11.691904895439214,72.54379522628169,23.36496883013487
6845750,6.84575,1.7026994339976764,11.700562939221737,72.52573021773831,23.32857385933876
6846125,6.846125,1.7012361853283338,11.713964805537014,72.46365390507954,23.29471256185357
6846500,6.8465,1.700640713688377,11.719428807527493,72.46211560630161,23.26539824227558
6846875,6.846875,1.699346395414884,11.731325569733407,72.41159565450917,23.232562906919814
6847250,6.84725,1.6979955173258787,11.743771805239378,72.3521330080423,23.202688299872463
6847625,6.847625,1.696849478819007,11.754354559552114,72.31629594033758,23.16777416176254
6848000,6.848,1.6957485818809457,11.764541112347079,72.27390610257159,23.13943960518605
6848375,6.848375,1.6950711756310581,11.770819207240336,72.24940592754878,23.12096531144017
6848750,6.84875,1.6936173750045973,11.78431882331232,72.194495074562,23.082832174654442
6849125,6.849125,1.69246736389971,11.795022759126322,72.11251890562451,23.07780317838261
6849500,6.8495,1.6912333435859541,11.80653351077163,72.09173334908496,23.028574378671344
6849875,6.849875,1.6902814894092992,11.815429919159408,72.07414478737427,22.991592556673684
6850250,6.85025,1.6894198702150245,11.823496258233458,72.04731424591269,22.965235266608595
6850625,6.850625,1.6879483684416456,11.837301545889003,71.97692102266312,22.936263385621103
6851000,6.851,1.6872397560389407,11.843962820108283,71.94361322961907,22.921914060696896
6851375,6.851375,1.6855946079086583,11.859461259988379,71.88545612141388,22.876083111799637
6851750,6.85175,1.684689519927171,11.86800774006161,71.85307524243163,22.851113626935053
6852125,6.852125,1.6837712373616873,11.87669331532975,71.82622209932775,22.821863408016785
6852500,6.8525,1.682346959280723,11.890193844194599,71.74933263943588,22.799444370001144
6852875,6.852875,1.681656361119218,11.896752657895481,71.71388228552385,22.78736275360525
6853250,6.85325,1.679996489148455,11.912551093272551,71.6659017211345,22.73411299593567
6853625,6.853625,1.6792962224177392,11.9192306458436,71.64804075575576,22.71009229788767
6854000,6.854,1.6783742960086367,11.9280376915045,71.61601013041165,22.684003970555946
6854375,6.854375,1.6767413553709463,11.943673838770831,71.54113132164737,22.64958083733756
6854750,6.85475,1.6756931729807958,11.953735591817694,71.504608938884,22.61997215413048
6855125,6.855125,1.6745466620092981,11.964763635542164,71.4623743853064,22.589063379841196
6855500,6.8555,1.673985836526999,11.97016664850321,71.43585453828464,22.57774538704291
6855875,6.855875,1.6725111178005436,11.984401043669877,71.39447501641546,22.529566940396684
6856250,6.85625,1.671664344024272,11.992592009189858,71.3204266619553,22.534497501181626
6856625,6.856625,1.6703645047259963,12.005190718473564,71.29274674509487,22.486340894773218
6857000,6.857,1.6691203830366639,12.017278041806954,71.24635602897463,22.453119656574003
6857375,6.857375,1.668542847448376,12.022898673419224,71.23945935916869,22.428209666262212
6857750,6.85775,1.6672130453864373,12.035863551373744,71.16676556245764,22.407649602283378
6858125,6.858125,1.6662497901192495,12.045274980936998,71.11589765662966,22.39156713639453
6858500,6.8585,1.664835107757667,12.059127925377108,71.08575210403039,22.33914359935182
6858875,6.858875,1.663901940458879,12.068285923802657,71.03341541592792,22.325525770718006
6859250,6.85925,1.663091463164768,12.076252914207753,71.01324913345795,22.29735698896444
6859625,6.859625,1.6617244077938784,12.089718662263312,70.93582980086212,22.277840999303134
6860000,6.86,1.6610338670969378,12.096533827556593,70.90220971006137,22.264427000254642
6860375,6.860375,1.6595745729119193,12.110965345372184,70.85083064904322,22.223408189304937
6860750,6.86075,1.6589087905041904,12.117562766370025,70.84252705476212,22.194944340403882
6861125,6.861125,1.6578981739291114,12.127593156260208,70.8077944207095,22.165979352819715
6861500,6.8615,1.6563083971417656,12.143410685872988,70.7288644973648,22.1360352810799
6861875,6.861875,1.655440629747203,12.152064736012457,70.7011134710987,22.109819288353926
6862250,6.86225,1.6542822906865524,12.1636388793645,70.64559096273216,22.086689021750445
6862625,6.862625,1.6537436201901747,12.169029988631026,70.6263653149469,22.071693550448202
6863000,6.863,1.6523318662320932,12.18318537821671,70.57752592335815,22.031391744209273
6863375,6.863375,1.651100565730266,12.195562593820208,70.49666781150744,22.020738769286798
6863750,6.86375,1.6503039715487204,12.203585620431749,70.46564819372722,22.00019870409043
6864125,6.864125,1.6491015086329874,12.215719629151794,70.43931109637526,21.956085910806827
6864500,6.8645,1.6483811510586996,12.223002143902441,70.42244297435485,21.930346786853658
6864875,6.864875,1.6469258425401048,12.237745479460877,70.35516421730095,21.89958898633175
6865250,6.86525,1.646253715203675,12.244568559199877,70.30890284430895,21.895068900183862
6865625,6.865625,1.6447717529647448,12.259643895830168,70.26634387971347,21.84713510248933
6866000,6.866,1.6438889351606103,12.268644904525166,70.22266454605183,21.83026678944173
6866375,6.866375,1.6431261772370551,12.27643417688574,70.20200362126153,21.80479463506074
6866750,6.86675,1.6417131259596216,12.290894628099549,70.12029232910905,21.785265739712738
6867125,6.867125,1.6411237288237739,12.29693792216613,70.08847596616015,21.77565621478947
6867500,6.8675,1.6396980285896465,12.311584715134028,70.03858801481483,21.73520130897353
6867875,6.867875,1.6387944312770546,12.320888748133441,70.02264164025516,21.699597491296892
6868250,6.86825,1.6381140484211563,12.327905213343502,69.99946358703744,21.679883096931267
6868625,6.868625,1.636574231146192,12.343818979224325,69.92234941354597,21.65091496210714
6869000,6.869,1.6357992892420028,12.351845969128764,69.88681227042568,21.6342426794199
6869375,6.869375,1.6345680361024324,12.364624520453454,69.83560630412202,21.604407415471726
6869750,6.86975,1.633853881323332,12.372050477192362,69.80962193769572,21.58474358006783
6870125,6.870125,1.6326443356158906,12.38465133833283,69.7757435743778,21.545018022783783
6870500,6.8705,1.6319434040555278,12.391967219318488,69.69852637970826,21.558374573421343
6870875,6.870875,1.6306133001728087,12.405877707860832,69.65976714647348,21.51564472371588
6871250,6.87125,1.6295792141811587,12.41671753959876,69.62338719084386,21.486353359567556
6871625,6.871625,1.6288228089147085,12.424660560613177,69.61478668805013,21.453561996951613
6872000,6.872,1.6275425575959226,12.438131510471157,69.54922191950855,21.43022703994683
6872375,6.872375,1.6267365237527205,12.446630168074302,69.49639853142799,21.422771454933432
6872750,6.87275,1.6256262630549727,12.458358723856893,69.46237074701139,21.38812966817371
6873125,6.873125,1.6245079561075897,12.470198361684874,69.41778044829105,21.359710751766986
6873500,6.8735,1.623740142645694,12.478342493921948,69.3846220664068,21.341788814905048
6873875,6.873875,1.6224320599144744,12.49224583289127,69.31234147136281,21.3211293134922
6874250,6.87425,1.6220044174494819,12.496798999875349,69.28221292191864,21.31842304201011
6874625,6.874625,1.6203890394460203,12.514033155362572,69.22655069533637,21.271831873566065
6875000,6.875,1.6196409597617785,12.522033086663548,69.2143230387544,21.241779931602455
6875375,6.875375,1.6185765304233561,12.533436656011197,69.12352543784517,21.244821603791944
6875750,6.87575,1.617603850777019,12.54387851422903,69.10642817154677,21.20652559390949
6876125,6.876125,1.6168841362488031,12.551617847549593,69.08349291509454,21.184586319845405
6876500,6.8765,1.6157042085497555,12.564330179806847,69.03570301674877,21.154957133688058
6876875,6.876875,1.6149538964901888,12.572429574068934,68.99414493827847,21.143054244975428
6877250,6.87725,1.6134279412102377,12.588939522036641,68.91702702718037,21.114195955898897
6877625,6.877625,1.6125593939181702,12.598359361936316,68.9144291847649,21.072132720104722
6878000,6.878,1.6117710974045987,12.606923125512107,68.90768309987953,21.036645094861477
6878375,6.878375,1.6109047228563906,12.616350823899506,68.83122709913026,21.040552005704825
6878750,6.87875,1.6098475145963513,12.627877507421177,68.75952088282818,21.031799496226625
6879125,6.879125,1.608889634734559,12.638342525409147,68.6916274542475,21.02558712397257
6879500,6.8795,1.607745831461949,12.650865423067511,68.68008396671891,20.975327521697466
6879875,6.879875,1.6069333940999506,12.659778036335972,68.66078928830859,20.94644740493079
6880250,6.88025,1.6061081589198434,12.668846114382905,68.60497569437479,20.939434450824873
6880625,6.880625,1.6047268758231332,12.684058416102024,68.5395843341062,20.91037979502397
6881000,6.881,1.6039005689194183,12.693179154839104,68.51177458374949,20.886040132563938
6881375,6.881375,1.6029194458943612,12.704028732054999,68.49403233454387,20.847743694383677
6881750,6.88175,1.6018814577147849,12.715530839866185,68.46459951929545,20.813770510025257
6882125,6.882125,1.6013309292217544,12.721641248944572,68.39599176654578,20.828284834575264
6882500,6.8825,1.5999276499184736,12.737247684384194,68.3011282700478,20.815999551030508
6882875,6.882875,1.599085912791678,12.74663055705176,68.27708034058128,20.78856881630955
6883250,6.88325,1.5984837100916036,12.753353291434621,68.2671217608863,20.76452253543222
6883625,6.883625,1.5973654873792802,12.765858755459565,68.22514419030321,20.73418259904361
6884000,6.884,1.596568774895144,12.774786240582452,68.183355285979,20.719795348104174
6884375,6.884375,1.5950533645127323,12.791807559671513,68.10469860249144,20.691871910437552
6884750,6.88475,1.5944266326868284,12.79886269110845,68.10436681517444,20.66075748060167
6885125,6.885125,1.5934589000723303,12.80977445139678,68.0881874420723,20.622205857817804
6885500,6.8855,1.5926210884809833,12.819238948913853,68.0171688295748,20.623485438508812
6885875,6.885875,1.5920667851436023,12.825509782397033,67.94705926399787,20.638219610646143
6886250,6.88625,1.5908114991740532,12.83973752856658,67.88850497186225,20.61094931229462
6886625,6.886625,1.5898679203537258,12.850456765841383,67.87336913974141,20.573049524300924
6887000,6.887,1.5889386321077639,12.861034255832362,67.85245716322589,20.53932615477407
6887375,6.887375,1.5881292335691224,12.870263825148854,67.79598264841407,20.53300620886288
6887750,6.88775,1.587107764798123,12.881933905040608,67.73822199336753,20.516840876767738
6888125,6.888125,1.5861284465429122,12.893145838338176,67.70046263063958,20.490746993319416
6888500,6.8885,1.5850114202806336,12.90596243733783,67.68934027033585,20.441798235396412
6888875,6.888875,1.58392885053986,12.918412355652508,67.6533246811531,20.409503635740762
6889250,6.88925,1.583431921165043,12.92413669166243,67.58259429786263,20.42716606922607
6889625,6.889625,1.5824639240092981,12.935304632439976,67.49809146448683,20.42944252419439
6890000,6.89,1.5813918108037548,12.947700354920784,67.46996098151955,20.392958093205444
6890375,6.890375,1.5806926783542443,12.955798788185804,67.45722490788327,20.365822593334926
6890750,6.89075,1.5796227465368622,12.96821554682354,67.41251682740125,20.33929216739885
6891125,6.891125,1.5789622226033277,12.975895073161642,67.3782851340146,20.326845757018724
6891500,6.8915,1.5776129893996318,12.991615210236533,67.30135868599478,20.305524300864867
6891875,6.891875,1.5767446092752504,13.001756644063978,67.27758055674272,20.276545733878283
6892250,6.89225,1.5759965927922865,13.01050739640322,67.27626764702454,20.240212686245822
6892625,6.892625,1.5751375163991874,13.020574566397588,67.20782359038908,20.238134675474313
6893000,6.893,1.574229179126535,13.031239032445132,67.1349970146829,20.23608311953812
6893375,6.893375,1.5734768516311777,13.040087476430692,67.07065641712882,20.236640609615126
6893750,6.89375,1.5723338185179518,13.053558376789645,67.05402495482994,20.18990091393109
6894125,6.894125,1.5715705128415582,13.062572433390901,67.03890824310939,20.161023524543054
6894500,6.8945,1.570709482083537,13.072758224684197,66.98045872359803,20.15272516464533
6894875,6.894875,1.5698558834267766,13.082874649413812,66.92999683522896,20.140065298541383
6895250,6.89525,1.5691102577919225,13.091726592920383,66.89008403259848,20.126547004571446
6895625,6.895625,1.5677936776205634,13.107391457205946,66.86231096527924,20.077758192330336
6896000,6.896,1.5666548104978129,13.120977686916165,66.84002813319125,20.034513980709598
6896375,6.896375,1.5663448602503478,13.124681041319155,66.76771068498704,20.06135608397233
6896750,6.89675,1.565507614786539,13.134697015805477,66.67984486620627,20.070980322376055
6897125,6.897125,1.5646669577463312,13.144772027854085,66.65884487785765,20.041752947953096
6897500,6.8975,1.5635714930961802,13.157928326629145,66.64202744282454,19.997559143020876
6897875,6.897875,1.5626034447381474,13.169580372912337,66.60108998749108,19.97356341981019
6898250,6.89825,1.5620048537860607,13.176797635964624,66.56335165693625,19.96588574946564
6898625,6.898625,1.5609093487449297,13.190030540873206,66.4914996737382,19.953368224911312
6899000,6.899,1.5600443761838858,13.200501059606216,66.47746936607405,19.9189279419113
6899375,6.899375,1.5590061013335206,13.21309546583683,66.45495882391216,19.880827146393052
6899750,6.89975,1.5581477882552426,13.223528452503965,66.39376902288404,19.873793972407253
6900125,6.900125,1.5576439014757697,13.229662417885098,66.33118635596394,19.884855296686244
6900500,6.9005,1.5568295467100315,13.239590088961018,66.25345794249297,19.889170581852785
6900875,6.900875,1.5557336302723053,13.252978176492654,66.24631049866352,19.839580735609324
6901250,6.90125,1.5549121104395278,13.263035238169003,66.22601705440111,19.8108745830754
6901625,6.901625,1.554117819663011,13.272776207892424,66.16963894330875,19.804001899892782
6902000,6.902,1.5532912778521635,13.282930753407348,66.11444349644802,19.794815606847035
6902375,6.902375,1.5522485164865059,13.295768043148648,66.07104794350488,19.768351460652614
6902750,6.90275,1.5510404705391054,13.310677043354369,66.04904765142834,19.721708373467898
6903125,6.903125,1.550199735373861,13.321076383427835,66.03073909245428,19.69092702769863
6903500,6.9035,1.549884052670233,13.324986160727901,65.95836283603794,19.716323283976788
6903875,6.903875,1.5490694718290672,13.335087482509188,65.88181238021126,19.719492627549457
6904250,6.90425,1.5482653620665985,13.345076836390371,65.84585656658723,19.700399841483577
6904625,6.904625,1.5473866169810888,13.356013753837043,65.82462806210272,19.669444233064333
6905000,6.905,1.5462603727113888,13.370062290093827,65.7909973879507,19.63334567439996
6905375,6.905375,1.5457510450773155,13.376427093963395,65.747286992916,19.632911796598606
6905750,6.90575,1.544393127569591,13.393431596987071,65.67524599181068,19.6068780991312
6906125,6.906125,1.543733287270496,13.401713038730659,65.65723806603974,19.58477802656762
6906500,6.9065,1.5429226035964168,13.41190438188259,65.6466231794183,19.55122516601502
6906875,6.906875,1.5420983740397367,13.4222849637894,65.5869401840326,19.54424427631836
6907250,6.90725,1.5417656393061931,13.426480946860098,65.52831681294057,19.560453413159934
6907625,6.907625,1.5407781664344395,13.43895199653398,65.45716706952095,19.551657866430126
6908000,6.908,1.539798244460645,13.451355017278015,65.43833135300534,19.514499935395733
6908375,6.908375,1.539011469110052,13.461333128630923,65.42199323435615,19.485320705256427
6908750,6.90875,1.5383379887578896,13.46988843649662,65.36130386258189,19.48593788174714
6909125,6.909125,1.5373095112233137,13.482978382189348,65.31263080752176,19.46273008361227
6909500,6.9095,1.536648473164044,13.491407782323181,65.26911153588512,19.454461072918264
6909875,6.909875,1.535514278137224,13.505900116529265,65.25443905204942,19.407580827025207
6910250,6.91025,1.5344362113904586,13.519709768344129,65.22268642524149,19.37270863762227
6910625,6.910625,1.5342709020889347,13.521830304550459,65.15553180971993,19.40121330247999
6911000,6.911,1.5335432299931953,13.531174109349314,65.08101637713087,19.406326264897807
6911375,6.911375,1.5329731504050297,13.538505103212511,65.0460256554492,19.397667474805342
6911750,6.91175,1.5317201655675652,13.554651390699481,65.02032389575355,19.35111021593768
6912125,6.912125,1.530741940923068,13.56728908403599,64.9847134179898,19.323106595183095
6912500,6.9125,1.530313575705264,13.572832013021028,64.94816751777442,19.322082601575417
6912875,6.912875,1.5297492261992078,13.580142814523839,64.89103889917602,19.325468180062998
6913250,6.91325,1.5288356744346108,13.591997303891418,64.84794225294263,19.304520323974526
6913625,6.913625,1.527624814787446,13.60774795316262,64.80684378564918,19.26820593545071
6914000,6.914,1.527141558573891,13.614046268712801,64.79053905032413,19.2536571387608
6914375,6.914375,1.5254387756575105,13.636294504241533,64.73932556212728,19.19905980086066
6914750,6.91475,1.5252145661980296,13.639230471624513,64.69873171423912,19.20984094724148
6915125,6.915125,1.5244513880431325,13.649235459337849,64.63684355024702,19.205941352533426
6915500,6.9155,1.5240102029148437,13.655027260035098,64.57933479117898,19.215050588563663
6915875,6.915875,1.5235323045243545,13.661307673840717,64.56915376830547,19.19752151286688
6916250,6.91625,1.5224420543030766,13.67566139801614,64.48784562434089,19.187918709573548
6916625,6.916625,1.521721857479892,13.685163019197029,64.4746522811939,19.16038887334416
6917000,6.917,1.520817315128746,13.697119177945517,64.42297451671553,19.144111891041035
6917375,6.917375,1.5200046701637628,13.707882031598984,64.39375849714538,19.12050681217815
6917750,6.91775,1.5189172223301664,13.722316221009848,64.37221886193664,19.079772563880713
6918125,6.918125,1.5181981210970306,13.73188123168732,64.3249787841347,19.06999677794189
6918500,6.9185,1.5175060039965687,13.741102444462868,64.27004017161833,19.065443885483962
6918875,6.918875,1.5169146251053294,13.748993289241513,64.2129087509045,19.06673581770981
6919250,6.91925,1.5164507595762613,13.755190325867542,64.16269526622953,19.07044277214896
6919625,6.919625,1.5154954608326074,13.767973850118004,64.11954224637508,19.047118896007355
6920000,6.92,1.5149985543535542,13.77463459630533,64.076298931478,19.045584352167467
6920375,6.920375,1.514160222234398,13.785889526099313,64.04935958726466,19.019510619680368
6920750,6.92075,1.5131079304816384,13.800048271569983,64.00710654929956,18.991066615973953
6921125,6.921125,1.5125190367707044,13.807987194553977,63.98890708355822,18.972372624594378
6921500,6.9215,1.5111574267286156,13.826385294701298,63.93633453922614,18.934468732663092
6921875,6.921875,1.5110033035709736,13.82847152571019,63.900148120632466,18.945495685623083
6922250,6.92225,1.5101423933842366,13.840138862482164,63.83970706734436,18.935217597493686
6922625,6.922625,1.5095752117868708,13.847838446778116,63.78053193037233,18.93810129209615
6923000,6.923,1.5091155853358316,13.854085518935193,63.760472356237116,18.92642387238321
6923375,6.923375,1.5083170330614064,13.864955293829262,63.70553769956267,18.916142552049624
6923750,6.92375,1.5074999212173161,13.876098977613673,63.67914966418602,18.89072777843347
6924125,6.924125,1.5066035532632474,13.888348388243937,63.61397086569585,18.880836252316413
6924500,6.9245,1.5058834050335872,13.898208539766681,63.600254411666455,18.85369312330663
6924875,6.924875,1.5049296805198726,13.91129277493305,63.58075282545262,18.81839636999556
